ds;y
06/01/2017;340
07/01/2017;320
08/01/2017;360
09/01/2017;260
10/01/2017;240
11/01/2017;150
12/01/2017;360
13/01/2017;350
14/01/2017;330
15/01/2017;320
16/01/2017;260
17/01/2017;250
18/01/2017;260
19/01/2017;250
20/01/2017;260
21/01/2017;390
22/01/2017;340
23/01/2017;280
24/01/2017;250
25/01/2017;290
26/01/2017;300
27/01/2017;230
28/01/2017;330
29/01/2017;330
30/01/2017;270
31/01/2017;320
01/02/2017;300
02/02/2017;420
03/02/2017;410
04/02/2017;380
05/02/2017;440
06/02/2017;310
07/02/2017;240
08/02/2017;190
09/02/2017;240
10/02/2017;290
11/02/2017;350
12/02/2017;360
13/02/2017;200
14/02/2017;400
15/02/2017;270
16/02/2017;290
17/02/2017;350
18/02/2017;330
19/02/2017;370
20/02/2017;230
21/02/2017;350
22/02/2017;340
23/02/2017;390
24/02/2017;230
25/02/2017;410
26/02/2017;360
27/02/2017;270
28/02/2017;250
01/03/2017;230
02/03/2017;310
03/03/2017;380
04/03/2017;450
05/03/2017;410
06/03/2017;270
07/03/2017;340
08/03/2017;470
09/03/2017;360
10/03/2017;470
11/03/2017;420
12/03/2017;420
13/03/2017;250
14/03/2017;370
15/03/2017;410
16/03/2017;360
17/03/2017;410
18/03/2017;520
19/03/2017;450
20/03/2017;420
21/03/2017;410
22/03/2017;420
23/03/2017;280
24/03/2017;360
25/03/2017;420
26/03/2017;480
27/03/2017;270
28/03/2017;330
29/03/2017;410
30/03/2017;370
31/03/2017;390
01/04/2017;500
02/04/2017;560
03/04/2017;380
04/04/2017;330
05/04/2017;450
06/04/2017;420
07/04/2017;460
08/04/2017;500
09/04/2017;580
10/04/2017;420
11/04/2017;480
12/04/2017;380
13/04/2017;460
14/04/2017;460
15/04/2017;460
16/04/2017;430
17/04/2017;490
18/04/2017;440
19/04/2017;390
20/04/2017;440
21/04/2017;410
22/04/2017;460
23/04/2017;640
24/04/2017;290
25/04/2017;460
26/04/2017;460
27/04/2017;450
28/04/2017;470
29/04/2017;500
30/04/2017;400
01/05/2017;400
02/05/2017;380
03/05/2017;540
04/05/2017;520
05/05/2017;470
06/05/2017;550
07/05/2017;810
08/05/2017;380
09/05/2017;490
10/05/2017;540
11/05/2017;480
12/05/2017;630
13/05/2017;520
14/05/2017;480
15/05/2017;290
16/05/2017;520
17/05/2017;530
18/05/2017;620
19/05/2017;380
20/05/2017;620
21/05/2017;490
22/05/2017;390
23/05/2017;480
24/05/2017;590
25/05/2017;340
26/05/2017;430
27/05/2017;490
28/05/2017;590
29/05/2017;430
30/05/2017;410
31/05/2017;440
01/06/2017;540
02/06/2017;600
03/06/2017;490
04/06/2017;460
05/06/2017;440
06/06/2017;600
07/06/2017;450
08/06/2017;440
09/06/2017;670
10/06/2017;540
11/06/2017;640
12/06/2017;380
13/06/2017;500
14/06/2017;450
15/06/2017;480
16/06/2017;530
17/06/2017;520
18/06/2017;580
19/06/2017;440
20/06/2017;390
21/06/2017;510
22/06/2017;430
23/06/2017;590
24/06/2017;620
25/06/2017;670
26/06/2017;420
27/06/2017;490
28/06/2017;470
29/06/2017;480
30/06/2017;560
01/07/2017;750
02/07/2017;680
03/07/2017;470
04/07/2017;580
05/07/2017;410
06/07/2017;490
07/07/2017;620
08/07/2017;590
09/07/2017;730
10/07/2017;350
11/07/2017;490
12/07/2017;510
13/07/2017;490
14/07/2017;650
15/07/2017;580
16/07/2017;630
17/07/2017;460
18/07/2017;490
19/07/2017;530
20/07/2017;670
21/07/2017;690
22/07/2017;540
23/07/2017;640
24/07/2017;640
25/07/2017;600
26/07/2017;530
27/07/2017;610
28/07/2017;530
29/07/2017;480
30/07/2017;760
31/07/2017;480
01/08/2017;540
02/08/2017;510
03/08/2017;470
04/08/2017;420
05/08/2017;420
06/08/2017;510
07/08/2017;260
08/08/2017;450
09/08/2017;520
10/08/2017;390
11/08/2017;490
12/08/2017;610
13/08/2017;630
14/08/2017;350
15/08/2017;400
16/08/2017;360
17/08/2017;520
18/08/2017;440
19/08/2017;570
20/08/2017;620
21/08/2017;310
22/08/2017;360
23/08/2017;500
24/08/2017;550
25/08/2017;480
26/08/2017;440
27/08/2017;560
28/08/2017;410
29/08/2017;450
30/08/2017;430
31/08/2017;470
01/09/2017;470
02/09/2017;580
03/09/2017;470
04/09/2017;360
05/09/2017;470
06/09/2017;410
07/09/2017;390
08/09/2017;420
09/09/2017;510
10/09/2017;510
11/09/2017;430
12/09/2017;390
13/09/2017;540
14/09/2017;470
15/09/2017;370
16/09/2017;650
17/09/2017;510
18/09/2017;400
19/09/2017;360
20/09/2017;510
21/09/2017;410
22/09/2017;580
23/09/2017;490
24/09/2017;490
25/09/2017;310
26/09/2017;390
27/09/2017;420
28/09/2017;490
29/09/2017;440
30/09/2017;570
01/10/2017;460
02/10/2017;310
03/10/2017;340
04/10/2017;370
05/10/2017;550
06/10/2017;370
07/10/2017;420
08/10/2017;530
09/10/2017;290
10/10/2017;480
11/10/2017;470
12/10/2017;350
13/10/2017;400
14/10/2017;540
15/10/2017;450
16/10/2017;290
17/10/2017;450
18/10/2017;390
19/10/2017;380
20/10/2017;420
21/10/2017;490
22/10/2017;500
23/10/2017;260
24/10/2017;430
25/10/2017;390
26/10/2017;390
27/10/2017;580
28/10/2017;380
29/10/2017;520
30/10/2017;330
31/10/2017;360
01/11/2017;420
02/11/2017;310
03/11/2017;460
04/11/2017;540
05/11/2017;370
06/11/2017;350
07/11/2017;490
08/11/2017;270
09/11/2017;420
10/11/2017;540
11/11/2017;460
12/11/2017;580
13/11/2017;370
14/11/2017;620
15/11/2017;390
16/11/2017;390
17/11/2017;610
18/11/2017;630
19/11/2017;460
20/11/2017;330
21/11/2017;410
22/11/2017;360
23/11/2017;340
24/11/2017;590
25/11/2017;480
26/11/2017;630
27/11/2017;410
28/11/2017;440
29/11/2017;460
30/11/2017;440
01/12/2017;330
02/12/2017;530
03/12/2017;270
04/12/2017;250
05/12/2017;260
06/12/2017;300
07/12/2017;340
08/12/2017;310
09/12/2017;360
10/12/2017;470
11/12/2017;290
12/12/2017;260
13/12/2017;380
14/12/2017;340
15/12/2017;380
16/12/2017;290
17/12/2017;330
18/12/2017;280
19/12/2017;260
20/12/2017;230
21/12/2017;280
22/12/2017;330
23/12/2017;320
24/12/2017;310
25/12/2017;290
26/12/2017;270
27/12/2017;250
28/12/2017;440
29/12/2017;230
30/12/2017;260
31/12/2017;490
01/01/2016;260
02/01/2016;350
03/01/2016;420
04/01/2016;250
05/01/2016;320
06/01/2016;270
07/01/2016;260
08/01/2016;450
09/01/2016;370
10/01/2016;260
11/01/2016;290
12/01/2016;210
13/01/2016;290
14/01/2016;210
15/01/2016;280
16/01/2016;260
17/01/2016;390
18/01/2016;290
19/01/2016;260
20/01/2016;250
21/01/2016;230
22/01/2016;350
23/01/2016;270
24/01/2016;400
25/01/2016;290
26/01/2016;350
27/01/2016;320
28/01/2016;300
29/01/2016;310
30/01/2016;370
31/01/2016;310
01/02/2016;210
02/02/2016;440
03/02/2016;350
04/02/2016;240
05/02/2016;410
06/02/2016;450
07/02/2016;370
08/02/2016;330
09/02/2016;350
10/02/2016;430
11/02/2016;270
12/02/2016;310
13/02/2016;500
14/02/2016;370
15/02/2016;310
16/02/2016;350
17/02/2016;290
18/02/2016;380
19/02/2016;380
20/02/2016;320
21/02/2016;510
22/02/2016;210
23/02/2016;340
24/02/2016;250
25/02/2016;280
26/02/2016;240
27/02/2016;310
28/02/2016;510
29/02/2016;220
01/03/2016;360
02/03/2016;330
03/03/2016;430
04/03/2016;430
05/03/2016;380
06/03/2016;340
07/03/2016;310
08/03/2016;350
09/03/2016;380
10/03/2016;400
11/03/2016;360
12/03/2016;410
13/03/2016;510
14/03/2016;290
15/03/2016;440
16/03/2016;510
17/03/2016;300
18/03/2016;510
19/03/2016;350
20/03/2016;400
21/03/2016;290
22/03/2016;350
23/03/2016;250
24/03/2016;300
25/03/2016;480
26/03/2016;540
27/03/2016;400
28/03/2016;340
29/03/2016;350
30/03/2016;330
31/03/2016;460
01/04/2016;530
02/04/2016;430
03/04/2016;450
04/04/2016;370
05/04/2016;390
06/04/2016;450
07/04/2016;400
08/04/2016;550
09/04/2016;430
10/04/2016;620
11/04/2016;320
12/04/2016;420
13/04/2016;410
14/04/2016;360
15/04/2016;460
16/04/2016;640
17/04/2016;610
18/04/2016;340
19/04/2016;450
20/04/2016;450
21/04/2016;530
22/04/2016;510
23/04/2016;540
24/04/2016;310
25/04/2016;420
26/04/2016;410
27/04/2016;450
28/04/2016;510
29/04/2016;610
30/04/2016;430
01/05/2016;580
02/05/2016;410
03/05/2016;400
04/05/2016;490
05/05/2016;360
06/05/2016;540
07/05/2016;550
08/05/2016;580
09/05/2016;350
10/05/2016;540
11/05/2016;490
12/05/2016;470
13/05/2016;500
14/05/2016;580
15/05/2016;650
16/05/2016;360
17/05/2016;520
18/05/2016;500
19/05/2016;580
20/05/2016;540
21/05/2016;560
22/05/2016;560
23/05/2016;440
24/05/2016;490
25/05/2016;280
26/05/2016;640
27/05/2016;610
28/05/2016;580
29/05/2016;720
30/05/2016;320
31/05/2016;570
01/06/2016;550
02/06/2016;470
03/06/2016;490
04/06/2016;560
05/06/2016;590
06/06/2016;400
07/06/2016;440
08/06/2016;410
09/06/2016;450
10/06/2016;570
11/06/2016;470
12/06/2016;640
13/06/2016;360
14/06/2016;600
15/06/2016;550
16/06/2016;560
17/06/2016;530
18/06/2016;600
19/06/2016;560
20/06/2016;270
21/06/2016;440
22/06/2016;640
23/06/2016;550
24/06/2016;640
25/06/2016;620
26/06/2016;650
27/06/2016;390
28/06/2016;550
29/06/2016;600
30/06/2016;610
01/07/2016;620
02/07/2016;590
03/07/2016;580
04/07/2016;430
05/07/2016;500
06/07/2016;460
07/07/2016;620
08/07/2016;550
09/07/2016;630
10/07/2016;740
11/07/2016;360
12/07/2016;540
13/07/2016;570
14/07/2016;730
15/07/2016;690
16/07/2016;640
17/07/2016;630
18/07/2016;330
19/07/2016;470
20/07/2016;480
21/07/2016;620
22/07/2016;540
23/07/2016;580
24/07/2016;580
25/07/2016;420
26/07/2016;670
27/07/2016;530
28/07/2016;650
29/07/2016;680
30/07/2016;440
31/07/2016;570
01/08/2016;470
02/08/2016;350
03/08/2016;560
04/08/2016;560
05/08/2016;530
06/08/2016;530
07/08/2016;560
08/08/2016;370
09/08/2016;380
10/08/2016;450
11/08/2016;510
12/08/2016;460
13/08/2016;600
14/08/2016;640
15/08/2016;380
16/08/2016;460
17/08/2016;540
18/08/2016;580
19/08/2016;530
20/08/2016;550
21/08/2016;450
22/08/2016;470
23/08/2016;490
24/08/2016;560
25/08/2016;470
26/08/2016;530
27/08/2016;580
28/08/2016;570
29/08/2016;290
30/08/2016;430
31/08/2016;590
01/09/2016;390
02/09/2016;530
03/09/2016;480
04/09/2016;640
05/09/2016;360
06/09/2016;270
07/09/2016;450
08/09/2016;440
09/09/2016;570
10/09/2016;680
11/09/2016;580
12/09/2016;450
13/09/2016;380
14/09/2016;460
15/09/2016;340
16/09/2016;590
17/09/2016;500
18/09/2016;570
19/09/2016;280
20/09/2016;430
21/09/2016;420
22/09/2016;400
23/09/2016;520
24/09/2016;520
25/09/2016;550
26/09/2016;370
27/09/2016;430
28/09/2016;420
29/09/2016;440
30/09/2016;500
01/10/2016;670
02/10/2016;480
03/10/2016;370
04/10/2016;360
05/10/2016;380
06/10/2016;470
07/10/2016;300
08/10/2016;550
09/10/2016;550
10/10/2016;370
11/10/2016;340
12/10/2016;440
13/10/2016;430
14/10/2016;410
15/10/2016;400
16/10/2016;570
17/10/2016;440
18/10/2016;410
19/10/2016;430
20/10/2016;380
21/10/2016;500
22/10/2016;370
23/10/2016;570
24/10/2016;320
25/10/2016;340
26/10/2016;340
27/10/2016;410
28/10/2016;400
29/10/2016;490
30/10/2016;440
31/10/2016;320
01/11/2016;330
02/11/2016;410
03/11/2016;400
04/11/2016;640
05/11/2016;540
06/11/2016;650
07/11/2016;500
08/11/2016;460
09/11/2016;360
10/11/2016;470
11/11/2016;500
12/11/2016;530
13/11/2016;560
14/11/2016;340
15/11/2016;540
16/11/2016;520
17/11/2016;510
18/11/2016;570
19/11/2016;580
20/11/2016;630
21/11/2016;300
22/11/2016;480
23/11/2016;410
24/11/2016;540
25/11/2016;480
26/11/2016;520
27/11/2016;660
28/11/2016;430
29/11/2016;390
30/11/2016;420
01/12/2016;280
02/12/2016;290
03/12/2016;290
04/12/2016;370
05/12/2016;290
06/12/2016;450
07/12/2016;290
08/12/2016;250
09/12/2016;410
10/12/2016;400
11/12/2016;410
12/12/2016;180
13/12/2016;320
14/12/2016;310
15/12/2016;290
16/12/2016;390
17/12/2016;360
18/12/2016;430
19/12/2016;310
20/12/2016;330
21/12/2016;280
22/12/2016;390
23/12/2016;410
24/12/2016;450
25/12/2016;470
26/12/2016;240
27/12/2016;360
28/12/2016;300
29/12/2016;310
30/12/2016;310
31/12/2016;280
01/01/2017;440
02/01/2017;280
03/01/2017;280
04/01/2017;280
05/01/2017;200
06/01/2017;300
07/01/2017;380
08/01/2017;430
09/01/2017;280
10/01/2017;340
11/01/2017;280
12/01/2017;320
13/01/2017;300
14/01/2017;400
15/01/2017;440
16/01/2017;230
17/01/2017;190
18/01/2017;360
19/01/2017;320
20/01/2017;260
21/01/2017;390
22/01/2017;410
23/01/2017;240
24/01/2017;250
25/01/2017;300
26/01/2017;230
27/01/2017;390
28/01/2017;440
29/01/2017;340
30/01/2017;190
31/01/2017;180
01/02/2017;260
02/02/2017;320
03/02/2017;330
04/02/2017;410
05/02/2017;470
06/02/2017;240
07/02/2017;330
08/02/2017;400
09/02/2017;390
10/02/2017;330
11/02/2017;400
12/02/2017;420
13/02/2017;220
14/02/2017;480
15/02/2017;200
16/02/2017;390
17/02/2017;360
18/02/2017;330
19/02/2017;450
20/02/2017;240
21/02/2017;300
22/02/2017;320
23/02/2017;380
24/02/2017;360
25/02/2017;420
26/02/2017;410
27/02/2017;300
28/02/2017;280
01/03/2017;370
02/03/2017;580
03/03/2017;580
04/03/2017;420
05/03/2017;400
06/03/2017;360
07/03/2017;410
08/03/2017;270
09/03/2017;540
10/03/2017;510
11/03/2017;530
12/03/2017;590
13/03/2017;350
14/03/2017;420
15/03/2017;410
16/03/2017;460
17/03/2017;270
18/03/2017;480
19/03/2017;530
20/03/2017;360
21/03/2017;310
22/03/2017;400
23/03/2017;550
24/03/2017;460
25/03/2017;460
26/03/2017;510
27/03/2017;360
28/03/2017;320
29/03/2017;390
30/03/2017;460
31/03/2017;500
01/04/2017;680
02/04/2017;620
03/04/2017;330
04/04/2017;360
05/04/2017;300
06/04/2017;490
07/04/2017;560
08/04/2017;600
09/04/2017;640
10/04/2017;380
11/04/2017;420
12/04/2017;370
13/04/2017;440
14/04/2017;420
15/04/2017;640
16/04/2017;560
17/04/2017;350
18/04/2017;560
19/04/2017;530
20/04/2017;450
21/04/2017;500
22/04/2017;380
23/04/2017;620
24/04/2017;340
25/04/2017;510
26/04/2017;320
27/04/2017;540
28/04/2017;490
29/04/2017;550
30/04/2017;710
01/05/2017;430
02/05/2017;450
03/05/2017;480
04/05/2017;580
05/05/2017;580
06/05/2017;500
07/05/2017;510
08/05/2017;440
09/05/2017;540
10/05/2017;540
11/05/2017;520
12/05/2017;640
13/05/2017;560
14/05/2017;810
15/05/2017;350
16/05/2017;360
17/05/2017;450
18/05/2017;360
19/05/2017;460
20/05/2017;690
21/05/2017;730
22/05/2017;330
23/05/2017;550
24/05/2017;550
25/05/2017;510
26/05/2017;690
27/05/2017;580
28/05/2017;700
29/05/2017;400
30/05/2017;490
31/05/2017;450
01/06/2017;580
02/06/2017;650
03/06/2017;520
04/06/2017;660
05/06/2017;520
06/06/2017;470
07/06/2017;480
08/06/2017;530
09/06/2017;620
10/06/2017;620
11/06/2017;740
12/06/2017;440
13/06/2017;570
14/06/2017;520
15/06/2017;610
16/06/2017;740
17/06/2017;610
18/06/2017;700
19/06/2017;540
20/06/2017;580
21/06/2017;560
22/06/2017;640
23/06/2017;550
24/06/2017;760
25/06/2017;670
26/06/2017;470
27/06/2017;530
28/06/2017;420
29/06/2017;550
30/06/2017;650
01/07/2017;720
02/07/2017;620
03/07/2017;610
04/07/2017;550
05/07/2017;440
06/07/2017;510
07/07/2017;510
08/07/2017;730
09/07/2017;610
10/07/2017;510
11/07/2017;510
12/07/2017;530
13/07/2017;530
14/07/2017;710
15/07/2017;700
16/07/2017;650
17/07/2017;540
18/07/2017;560
19/07/2017;550
20/07/2017;590
21/07/2017;690
22/07/2017;780
23/07/2017;670
24/07/2017;510
25/07/2017;500
26/07/2017;580
27/07/2017;670
28/07/2017;840
29/07/2017;650
30/07/2017;780
31/07/2017;390
01/08/2017;460
02/08/2017;470
03/08/2017;430
04/08/2017;530
05/08/2017;600
06/08/2017;650
07/08/2017;300
08/08/2017;410
09/08/2017;500
10/08/2017;470
11/08/2017;650
12/08/2017;620
13/08/2017;540
14/08/2017;310
15/08/2017;310
16/08/2017;570
17/08/2017;520
18/08/2017;540
19/08/2017;590
20/08/2017;620
21/08/2017;440
22/08/2017;490
23/08/2017;320
24/08/2017;540
25/08/2017;410
26/08/2017;650
27/08/2017;730
28/08/2017;470
29/08/2017;500
30/08/2017;500
31/08/2017;520
01/09/2017;480
02/09/2017;550
03/09/2017;530
04/09/2017;400
05/09/2017;420
06/09/2017;440
07/09/2017;400
08/09/2017;570
09/09/2017;540
10/09/2017;740
11/09/2017;420
12/09/2017;380
13/09/2017;490
14/09/2017;420
15/09/2017;610
16/09/2017;610
17/09/2017;520
18/09/2017;450
19/09/2017;510
20/09/2017;500
21/09/2017;500
22/09/2017;600
23/09/2017;600
24/09/2017;530
25/09/2017;330
26/09/2017;500
27/09/2017;400
28/09/2017;530
29/09/2017;510
30/09/2017;400
01/10/2017;510
02/10/2017;380
03/10/2017;350
04/10/2017;380
05/10/2017;510
06/10/2017;540
07/10/2017;420
08/10/2017;590
09/10/2017;390
10/10/2017;410
11/10/2017;420
12/10/2017;450
13/10/2017;400
14/10/2017;450
15/10/2017;580
16/10/2017;390
17/10/2017;340
18/10/2017;280
19/10/2017;350
20/10/2017;500
21/10/2017;550
22/10/2017;500
23/10/2017;360
24/10/2017;310
25/10/2017;380
26/10/2017;500
27/10/2017;560
28/10/2017;510
29/10/2017;440
30/10/2017;350
31/10/2017;440
01/11/2017;260
02/11/2017;460
03/11/2017;590
04/11/2017;640
05/11/2017;640
06/11/2017;370
07/11/2017;410
08/11/2017;460
09/11/2017;450
10/11/2017;420
11/11/2017;500
12/11/2017;600
13/11/2017;370
14/11/2017;410
15/11/2017;390
16/11/2017;420
17/11/2017;550
18/11/2017;520
19/11/2017;550
20/11/2017;490
21/11/2017;470
22/11/2017;470
23/11/2017;370
24/11/2017;530
25/11/2017;700
26/11/2017;520
27/11/2017;370
28/11/2017;310
29/11/2017;490
30/11/2017;470
01/12/2017;420
02/12/2017;360
03/12/2017;480
04/12/2017;210
05/12/2017;330
06/12/2017;290
07/12/2017;330
08/12/2017;350
09/12/2017;350
10/12/2017;420
11/12/2017;210
12/12/2017;390
13/12/2017;400
14/12/2017;350
15/12/2017;380
16/12/2017;400
17/12/2017;530
18/12/2017;270
19/12/2017;290
20/12/2017;350
21/12/2017;290
22/12/2017;270
23/12/2017;520
24/12/2017;430
25/12/2017;220
26/12/2017;270
27/12/2017;350
28/12/2017;370
29/12/2017;370
30/12/2017;440
31/12/2017;330
